vote_id,bioguide,member_name,party,state,chamber,congress,bill_number,bill_title,vote_date,true_label,predicted_label,reasoning,prompt_tokens,completion_tokens,n_tweets_raw,n_tweets_used,competitiveness,had_bill_summary,retrieval_method,mean_similarity,timestamp,proj,freshman,n_past_votes
house_113_2nd_463,W000815,Wenstrup,R,OH,house,113,H R 4315,21st Century Endangered Species Transparency Act,2014-07-29,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.6117, ideal=(0.527, 0.289), midpoint=(0.155, -0.227) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.6117239999999999,freshman,25
house_114_1st_297,W000810,Woodall,R,GA,house,114,H R 2578,"Making appropriations for Commerce and Justice, Science, and Related Agencies, FY 2016",2015-06-03,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.1281, ideal=(0.593, -0.173), midpoint=(-0.171, 0.237) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.1281079999999999,veteran,25
senate_114_1_76,P000603,Paul (R-KY),R,KY,senate,114,A bill to provide justice for the victims of trafficking.,Motion to Invoke Cloture on S.178,2015-03-19,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0542, ideal=(0.878, -0.479), midpoint=(-0.007, -0.066) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.054221,veteran,25
house_117_2nd_201,S001205,Scanlon,D,PA,house,117,H R 7500,Fiscal Year 2022 Veterans Affairs Major Medical Facility Authorization Act,2022-05-17,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_117_1st_260,S001148,Simpson,R,ID,house,117,H R 4,John R. Lewis Voting Rights Advancement Act,2021-08-24,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.1636, ideal=(0.296, 0.316), midpoint=(0.029, 0.023) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.1636299999999999,veteran,25
senate_111_1_327,G000555,Gillibrand (D-NY),D,NY,senate,111,To authorize appropriations for fiscal year 2010 for military activities of the ,Conference Report to Accompany H.R. 2647,2009-10-22,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3507, ideal=(-0.445, -0.308), midpoint=(0.126, 0.969) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.350673,veteran,25
house_114_1st_559,D000616,DesJarlais,R,TN,house,114,H R 10,Scholarships for Opportunity and Results Reauthorization Act,2015-10-21,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1361, ideal=(0.578, -0.038), midpoint=(0.115, -0.137) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.136103,veteran,25
house_113_2nd_405,K000382,Kuster,D,NH,house,113,H R 4195,"To amend chapter 15 of title 44, United States Code (commonly known as the Federal Register Act), to modernize the Federal Register, and for other purposes.",2014-07-14,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,freshman,25
house_110_1st_960,C001047,Capito (R-WV),R,WV,house,110,H R 3056,Tax Collection Responsibility Act,2007-10-10,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.0676, ideal=(0.285, 0.144), midpoint=(0.177, -0.495) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0675989999999999,veteran,25
house_114_1st_649,C001067,Clarke (NY),D,NY,house,114,H R 4127,Intelligence Authorization Act for Fiscal Year 2016,2015-12-01,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.1693, ideal=(-0.608, -0.255), midpoint=(-0.137, -0.394) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.169335,veteran,25
senate_118_2_44,W000817,Warren (D-MA),D,MA,senate,118,"A bill to amend title 38, United States Code, to make certain improvements relat",Motion to Invoke Cloture Re: Murray Amdt. No. 1388 to H.R. 815,2024-02-11,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2848, ideal=(-0.744, -0.366), midpoint=(0.717, -0.697) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.284751,veteran,25
senate_116_1_413,S000320,Shelby (R-AL),R,AL,senate,116,A bill to require the Secretary of the Treasury to mint a coin in commemoration ,Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 1865,2019-12-19,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0127, ideal=(0.446, 0.570), midpoint=(0.679, 0.734) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0126819999999999,veteran,25
house_117_2nd_215,W000813,Walorski,R,IN,house,117,H R 7335,MST Claims Coordination Act,2022-05-18,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_113_2nd_229,N000002,Nadler,D,NY,house,113,H R 4031,Department of Veterans Affairs Management Accountability Act,2014-05-21,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.1633, ideal=(-0.507, -0.471), midpoint=(-0.551, -0.014) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.163346,veteran,25
house_114_2nd_622,C000059,Calvert,R,CA,house,114,S 612,"To designate the Federal building and United States courthouse located at 1300 Victoria Street in Laredo, Texas, as the “George P. Kazen Federal Building and United States Courthouse”",2016-12-08,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3999, ideal=(0.340, 0.279), midpoint=(-0.248, -0.929) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.399872,veteran,25
house_112_1st_929,N000002,Nadler,D,NY,house,112,H R 3421,"To award Congressional Gold Medals in honor of the men and women who perished as a result of the terrorist attacks on the United States on September 11, 2001.",2011-12-14,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_112_2nd_577,H000874,Hoyer,D,MD,house,112,H R 6365,National Security and Job Protection Act,2012-09-13,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.6490, ideal=(-0.381, 0.125), midpoint=(-0.185, 0.983) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.6490440000000001,veteran,25
senate_117_2_346,W000817,Warren (D-MA),D,MA,senate,117,A bill to amend the Federal Election Campaign Act of 1971 to provide for additio,Motion to Invoke Cloture: Motion to Proceed to S. 4822,2022-09-22,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3699, ideal=(-0.744, -0.366), midpoint=(0.041, -0.077) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.369894,veteran,25
house_114_2nd_416,P000608,Peters,D,CA,house,114,H R 4768,Separation of Powers Restoration Act,2016-07-12,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.0673, ideal=(-0.194, -0.034), midpoint=(-0.013, -0.103) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.067299,veteran,25
house_111_1st_692,P000593,Perlmutter,D,CO,house,111,H R 2498,"To designate the Federal building located at 844 North Rush Street in Chicago, Illinois, as the “William O. Lipinski Federal Building”",2009-09-09,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_112_2nd_38,B001257,Bilirakis,R,FL,house,112,H R 1734,Civilian Property Realignment Act,2012-02-07,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1246, ideal=(0.423, -0.030), midpoint=(-0.186, 0.319) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.124555,veteran,25
house_118_2nd_501,S001200,Soto,D,FL,house,118,S 4199,JUDGES Act,2024-12-12,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.0593, ideal=(-0.339, 0.229), midpoint=(-0.246, 0.324) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.059267,veteran,25
senate_115_1_191,C001098,Cruz (R-TX),R,TX,senate,115,A bill to enhance the transparency and accelerate the impact of assistance provi,Motion to Invoke Cloture on the Motion to Concur in the House Amdt. to the Senate Amdt. with an Amdt. No. 808 to H.R. 601,2017-09-07,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0978, ideal=(0.782, -0.182), midpoint=(0.391, -0.920) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0977909999999999,veteran,25
house_118_1st_200,B001298,Bacon,R,NE,house,118,H R 1339,Precision Agriculture Satellite Connectivity Act,2023-04-26,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.4262, ideal=(0.277, 0.186), midpoint=(-0.924, 0.382) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.426207,veteran,25
house_119_1st_49,G000591,Guest,R,MS,house,119,H R 804,Rural Small Business Resilience Act,2025-02-25,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_117_2nd_448,M000317,Malliotakis,R,NY,house,117,S 1098,Joint Consolidation Loan Separation Act,2022-09-21,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.4023, ideal=(0.334, -0.067), midpoint=(0.078, 0.997) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.402304,freshman,25
senate_110_1_128,S000320,Shelby (R-AL),R,AL,senate,110,A bill to intensify research to derive human pluripotent stem cell lines.,S. 30,2007-04-11,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.4522, ideal=(0.446, 0.570), midpoint=(-0.068, -0.998) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.452158,veteran,19
house_113_2nd_12,W000816,Williams (TX),R,TX,house,113,H R 1513,"To revise the boundaries of the Gettysburg National Military Park to include the Gettysburg Train Station and certain land along Plum Run in Cumberland Township, to limit the means by which property within such revised boundaries may be acquired, and for other purposes",2014-01-13,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,freshman,25
house_111_2nd_174,R000582,"Roe, David P.",R,TN,house,111,H J RES 80,Recognizing and honoring the Blinded Veterans Association on its 65th anniversary of representing blinded veterans and their families,2010-03-23,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,freshman,25
senate_119_2_53,J000293,Johnson (R-WI),R,WI,senate,119,"A bill a bill to increase the supply of housing in America, and for other purpos","H.R. 6644, as amended",2026-03-12,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.1881, ideal=(0.648, -0.163), midpoint=(0.445, -0.485) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.1881109999999999,veteran,25
house_117_1st_393,W000815,Wenstrup,R,OH,house,117,H R 4352,"To amend the Act of June18, 1934, to reaffirm the authority of the Secretary of the Interior to take land into trust for Indian Tribes, and for other purposes",2021-12-01,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.0538, ideal=(0.527, 0.289), midpoint=(0.510, 0.860) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.053784,veteran,25
house_114_1st_152,V000128,Van Hollen (D-MD),D,MD,house,114,H R 685,Mortgage Choice Act of 2015,2015-04-14,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.0829, ideal=(-0.399, -0.228), midpoint=(-0.263, -0.065) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.082928,veteran,25
house_116_1st_28,R000616,Rouda,D,CA,house,116,S 24,Government Employee Fair Treatment Act,2019-01-11,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,freshman,8
house_112_1st_629,L000564,Lamborn,R,CO,house,112,H R 2551,"Making appropriations for the Legislative Branch for the fiscal year ending September 30, 2012, and for other purposes.",2011-07-22,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0396, ideal=(0.665, 0.257), midpoint=(-0.411, 0.912) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0395659999999999,veteran,25
house_119_1st_29,L000596,Luna,R,FL,house,119,H R 776,Nutria Eradication and Control Reauthorization Act,2025-02-04,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.5833, ideal=(0.558, -0.510), midpoint=(0.731, 0.449) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.5833470000000001,veteran,25
house_117_1st_145,A000375,Arrington,R,TX,house,117,S 937,COVID-19 Hate Crimes Act,2021-05-18,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.0894, ideal=(0.646, -0.001), midpoint=(0.554, -0.833) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.089376,veteran,25
senate_111_1_59,M001170,McCaskill (D-MO),D,MO,senate,111,In the nature of a substitute.,Motion to Invoke Cloture on Collins-Nelson (NE) Amdt. No. 570 to H.R. 1,2009-02-09,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1892, ideal=(-0.143, 0.023), midpoint=(0.150, -0.225) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.1892249999999999,veteran,25
senate_110_1_431,M000639,Menendez (D-NJ),D,NJ,senate,110,In the nature of a substitute.,Motion to Invoke Cloture on the Harkin Amdt. No. 3500 to H.R. 2419,2007-12-13,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.2443, ideal=(-0.366, -0.126), midpoint=(0.629, -0.260) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.244302,veteran,25
house_117_2nd_526,A000369,Amodei (NV),R,NV,house,117,S 5230,Billy’s Law,2022-12-14,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_114_2nd_123,W000187,Waters,D,CA,house,114,H R 3797,Satisfying Energy Needs and Saving the Environment Act,2016-03-15,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.3651, ideal=(-0.656, -0.094), midpoint=(0.115, -0.062) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.365071,veteran,25
house_112_1st_782,D000614,Duffy,R,WI,house,112,H R 3079,To implement the United States-Panama Trade Promotion Agreement,2011-10-12,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2265, ideal=(0.511, -0.109), midpoint=(-0.154, 0.868) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.22653,freshman,25
house_119_2nd_28,G000586,Garcia (IL),D,IL,house,119,H R 7006,"Financial Services and General Government and National Security, Department of State, and Related Programs Appropriations Act, 2026",2026-01-14,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.8403, ideal=(-0.439, -0.875), midpoint=(0.523, -0.373) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.840264,veteran,25
house_115_1st_173,L000563,Lipinski,D,IL,house,115,H R 1294,Reducing DHS Acquisition Cost Growth Act,2017-03-20,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_117_2nd_398,C001087,Crawford,R,AR,house,117,H R 3771,South Asian Heart Health Awareness and Research Act,2022-07-27,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.0521, ideal=(0.462, 0.304), midpoint=(0.209, -0.709) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0520989999999999,veteran,25
house_110_1st_443,S000250,Sessions,R,TX,house,110,S 5,Stem Cell Research Enhancement Act,2007-06-07,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.1357, ideal=(0.583, 0.176), midpoint=(0.178, 0.035) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.1357169999999999,veteran,25
house_111_2nd_398,H001046,Heinrich (D-NM),D,NM,house,111,H R 5618,Restoration of Emergency Unemployment Compensation Act,2010-06-29,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1134, ideal=(-0.332, -0.000), midpoint=(0.194, 0.028) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.113406,freshman,25
house_118_1st_225,F000246,Fallon,R,TX,house,118,H R 2494,POLICE Act,2023-05-17,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.2364, ideal=(0.714, 0.126), midpoint=(-0.133, -0.342) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-1.236352,veteran,25
house_117_2nd_360,V000134,Van Duyne,R,TX,house,117,H R 8296,Women’s Health Protection Act,2022-07-15,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.4145, ideal=(0.605, -0.003), midpoint=(0.032, -0.061) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.4145069999999999,freshman,25
house_110_1st_439,B000755,Brady,R,TX,house,110,H R 2560,Human Cloning Prohibition Act,2007-06-06,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.3630, ideal=(0.520, 0.239), midpoint=(0.139, -0.199) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.363036,veteran,25
house_112_2nd_177,H001052,Harris (MD),R,MD,house,112,H R 9,Small Business Tax Cut Act,2012-04-19,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.4703, ideal=(0.675, -0.381), midpoint=(-0.392, 0.920) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.470253,freshman,25
house_116_1st_168,S001193,Swalwell,D,CA,house,116,H R 91,Columbia River In-Lieu and Treaty Fishing Access Sites Improvement Act,2019-04-29,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.8728, ideal=(-0.355, -0.050), midpoint=(0.713, -0.701) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-1.872765,veteran,25
house_117_1st_313,M001163,Matsui,D,CA,house,117,H R 5434,Surface Transportation Extension Act,2021-10-01,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.5565, ideal=(-0.433, -0.150), midpoint=(0.293, -0.956) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.556512,veteran,25
house_110_1st_1033,K000362,King (IA),R,IA,house,110,H R 2262,Hardrock Mining and Reclamation Act,2007-11-01,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.0048, ideal=(0.613, 0.171), midpoint=(0.020, 0.481) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0048409999999999,veteran,25
house_114_1st_241,C000984,Cummings,D,MD,house,114,H R 1313,Service Disabled Veteran Owned Small Business Relief Act,2015-05-18,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_115_1st_66,S001200,Soto,D,FL,house,115,H R 374,To remove the sunset provision of section 203 of Public Law 105-384 and for other purposes,2017-01-30,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,freshman,13
house_118_2nd_226,C001087,Crawford,R,AR,house,118,H R 4763,Financial Innovation and Technology for the 21st Century Act,2024-05-22,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2530, ideal=(0.462, 0.304), midpoint=(-0.190, -0.354) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.25304,veteran,25
house_113_1st_567,W000804,Wittman,R,VA,house,113,H R 2374,Retail Investor Protection Act,2013-10-29,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2341, ideal=(0.446, 0.032), midpoint=(-0.156, -0.430) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.234066,veteran,25
house_111_1st_603,C001059,Costa,D,CA,house,111,H R 1933,A Child Is Missing Alert and Recovery Center Act,2009-07-21,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_116_1st_33,H001056,Herrera Beutler,R,WA,house,116,H R 135,Federal Employee Antidiscrimination Act,2019-01-15,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_117_1st_411,A000370,Adams,D,NC,house,117,H R 5608,Chronic Wasting Disease Research and Management Act,2021-12-08,Yea,Yea,"DW-NOMINATE spatial rule: proj=-2.4761, ideal=(-0.463, -0.005), midpoint=(0.306, -0.952) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-2.476097,veteran,25
house_116_1st_530,H001071,Hice (GA),R,GA,house,116,H R 1146,Arctic Cultural and Coastal Plain Protection Act,2019-09-12,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.0383, ideal=(0.797, -0.242), midpoint=(0.098, 0.033) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.038285,veteran,25
house_113_2nd_15,C001051,Carter (TX),R,TX,house,113,H R 801,To amend the Securities Exchange Act of 1934 to make the shareholder threshold for registration of savings and loan holding companies the same as for bank holding companies,2014-01-14,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_119_1st_78,J000294,Jeffries,D,NY,house,119,H J RES 75,"Providing for congressional disapproval of the rule submitted by the Office of Energy Efficiency and Renewable Energy, Department of Energy relating to “Energy Conservation Program: Energy Conservation Standards for Commercial Refrigerators, Freezers, and Refrigerator-Freezers”",2025-03-27,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.4827, ideal=(-0.483, -0.055), midpoint=(-0.033, 0.159) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.4826859999999999,veteran,25
house_112_2nd_291,K000188,Kind,D,WI,house,112,H R 4310,National Defense Authorization Act for Fiscal Year 2013,2012-05-18,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.4085, ideal=(-0.260, -0.080), midpoint=(-0.629, 0.396) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.4084500000000001,veteran,25
house_117_2nd_155,C001117,Casten,D,IL,house,117,S 1872,United States Army Rangers Veterans of World War II Congressional Gold Medal Act,2022-05-11,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_113_2nd_502,M001163,Matsui,D,CA,house,113,H R 5461,"To clarify the application of certain leverage and risk-based requirements under the Dodd-Frank Wall Street Reform and Consumer Protection Act, to improve upon the definitions provided for points and fees in connection with a mortgage transaction, and for other purposes",2014-09-16,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.0557, ideal=(-0.433, -0.150), midpoint=(-0.392, 0.344) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0557399999999999,veteran,25
house_117_2nd_82,S001157,"Scott, David",D,GA,house,117,H R 2116,Creating a Respectful and Open World for Natural Hair Act,2022-03-18,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1868, ideal=(-0.305, 0.165), midpoint=(0.231, 0.080) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.186776,veteran,25
house_113_1st_145,D000191,DeFazio,D,OR,house,113,H R 1580,To affirm the policy of the United States regarding Internet governance,2013-05-14,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_112_2nd_559,K000188,Kind,D,WI,house,112,H R 6186,To require a study of voluntary community-based flood insurance options and how such options could be incorporated into the national flood insurance program,2012-09-10,Yea,Yea,"DW-NOMINATE spatial rule: proj=-2.3787, ideal=(-0.260, -0.080), midpoint=(0.900, -0.435) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-2.37873,veteran,25
house_115_2nd_80,S001191,Sinema (I-AZ),I,AZ,house,115,H R 620,ADA Education and Reform Act of 2017,2018-02-15,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.0278, ideal=(-0.105, 0.076), midpoint=(0.150, -0.229) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.027825,veteran,25
house_117_2nd_70,P000523,Price (NC),D,NC,house,117,H R 6968,Suspending Energy Imports from Russia Act,2022-03-09,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.5317, ideal=(-0.343, -0.030), midpoint=(0.054, -0.852) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-1.5317009999999998,veteran,25
house_117_2nd_173,R000305,Ross,D,NC,house,117,H R 91,Private First Class Barrett Lyle Austin Post Office Building,2022-05-12,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,freshman,25
house_119_1st_103,T000478,Tenney,R,NY,house,119,H R 973,Setting Consumer Standards for Lithium-Ion Batteries Act,2025-04-28,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.6108, ideal=(0.466, 0.031), midpoint=(0.559, -0.383) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.610773,veteran,25
house_117_1st_337,B001296,Boyle (PA),D,PA,house,117,S 1502,Confidentiality Opportunities for Peer Support Counseling Act,2021-10-27,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
senate_118_1_49,R000122,Reed (D-RI),D,RI,senate,118,A joint resolution disapproving the action of the District of Columbia Council i,H.J. Res. 26,2023-03-08,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.2991, ideal=(-0.360, -0.154), midpoint=(-0.232, -0.973) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.299055,veteran,25
house_115_2nd_112,T000478,Tenney,R,NY,house,115,H R 4545,Financial Institutions Examination Fairness and Reform Act,2018-03-15,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0182, ideal=(0.466, 0.031), midpoint=(-0.463, 0.886) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.018165,freshman,25
senate_118_2_324,M000133,Markey (D-MA),D,MA,senate,118,"A bill to reauthorize wildlife habitat and conservation programs, and for other ",Motion to Invoke Cloture: Motion to Concur in the House Amendment to the Senate Amendment to H.R. 5009,2024-12-16,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.6619, ideal=(-0.518, -0.470), midpoint=(-0.715, 0.700) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.6619470000000001,veteran,25
